ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2005;5;MAI;02 Troms;REGNBUEØRRET;2005;202041;35528,35;120942;6664;0;0;2440;0;0;0
2005;5;MAI;03 Nordland;LAKS;2003;1611363;10088357,19;0;1062754;1344739;6240833,855;15166;4246;0;26818
2005;5;MAI;03 Nordland;REGNBUEØRRET;2003;1257108;4567659,43;0;705980;135814;494696;3920;0;0;-832
2005;5;MAI;03 Nordland;LAKS;2004;21970103;47331974,88;0;7096374;111736;541616,967;42356;495;0;46751
2005;5;MAI;03 Nordland;REGNBUEØRRET;2004;2591887;1970256,526;0;348409;0;0;73241;0;0;0
2005;5;MAI;03 Nordland;LAKS;2005;9762362;1434761,596;6243049;312295;0;0;285080;0;0;0
2005;5;MAI;03 Nordland;REGNBUEØRRET;2005;76422;17271,372;0;8500;0;0;281;0;0;0
2005;5;MAI;04 Trøndelag;LAKS;2002;5987;89182,352;0;5190;0;0;139;0;0;0
2005;5;MAI;04 Trøndelag;LAKS;2003;2815029;13470180,43;0;1717353;1410700;6744177,386;22390;5744;0;52768
2005;5;MAI;04 Trøndelag;LAKS;2004;23193635;41688222,45;0;6665917;458815;1675747;116119;25666;0;-15637
2005;5;MAI;04 Trøndelag;REGNBUEØRRET;2004;576413;947602,161;0;177188;66117;203612,094;537;125;0;0
2005;5;MAI;04 Trøndelag;LAKS;2005;13126498;1663425,814;9348122;313855;0;0;215906;0;15;0
2005;5;MAI;06 Møre og Romsdal;LAKS;2003;650870;2261981,105;0;327561;551949;2542732,805;8798;3728;0;1007
2005;5;MAI;06 Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;220739;889036,61;210;170;0;2400
2005;5;MAI;06 Møre og Romsdal;LAKS;2004;13495144;26694115,21;0;4612351;102658;439708,092;78684;874;0;3940
2005;5;MAI;06 Møre og Romsdal;REGNBUEØRRET;2004;3324287;5916453,667;0;1819668;121675;455577,438;12749;422;0;0
2005;5;MAI;06 Møre og Romsdal;LAKS;2005;11021544;1635389,526;5646823;442387;0;0;143270;0;0;0
2005;5;MAI;06 Møre og Romsdal;REGNBUEØRRET;2005;1456872;464870,199;101000;160760;0;0;11210;0;0;0
2005;5;MAI;07 Sogn og Fjordane;LAKS;2003;1186859;4917713,516;0;674840;357547;1511508,25;12606;6824;0;70135
2005;5;MAI;07 Sogn og Fjordane;REGNBUEØRRET;2003;63886;252534,76;0;24693;73351;247627,288;920;922;0;0
2005;5;MAI;07 Sogn og Fjordane;LAKS;2004;11947127;22132393,5;0;3456171;165520;658441;171625;216;0;13289
2005;5;MAI;07 Sogn og Fjordane;REGNBUEØRRET;2004;2554168;3285932,463;0;693872;0;0;4400;0;0;0
2005;5;MAI;07 Sogn og Fjordane;LAKS;2005;6485351;842056,369;5332493;207205;0;0;101029;0;0;0
2005;5;MAI;08 Hordaland;LAKS;2002;1076;12374;0;1620;0;0;13;0;0;0
2005;5;MAI;08 Hordaland;LAKS;2003;1302949;5806631,537;0;984775;1761726;8295605,209;30514;33359;0;9787
2005;5;MAI;08 Hordaland;REGNBUEØRRET;2003;58672;245026,35;0;55796;59211;285706;476;0;0;0
2005;5;MAI;08 Hordaland;LAKS;2004;21181869;40933628,88;0;7397379;282589;988510;179288;20649;0;15041
2005;5;MAI;08 Hordaland;REGNBUEØRRET;2004;4598634;8294131,794;0;1765533;142194;509120;15239;3735;0;2519
2005;5;MAI;08 Hordaland;LAKS;2005;13066181;2127363,121;6927906;608630;0;0;172443;0;0;0
2005;5;MAI;08 Hordaland;REGNBUEØRRET;2005;1057189;486402,474;55232;144408;78722;312200;2828;480;0;0
2005;5;MAI;09 Rogaland og øvrige;REGNBUEØRRET;2001;2365;14899,5;0;860;0;0;35;0;0;0
2005;5;MAI;09 Rogaland og øvrige;REGNBUEØRRET;2002;795;4849,5;0;350;0;0;10;0;0;0
2005;5;MAI;09 Rogaland og øvrige;LAKS;2003;1792862;8802422,36;0;1348426;923903;4368065,25;7883;33952;0;39816
2005;5;MAI;09 Rogaland og øvrige;REGNBUEØRRET;2003;3181;16318,53;0;1700;0;0;8;0;0;0
2005;5;MAI;09 Rogaland og øvrige;LAKS;2004;13943243;21852658,03;0;3823358;25581;95655,375;58644;2920;0;80712
2005;5;MAI;09 Rogaland og øvrige;REGNBUEØRRET;2004;9312;8325,24;0;2630;0;0;19;0;0;0
2005;5;MAI;09 Rogaland og øvrige;LAKS;2005;4860044;1319974,755;1256344;263002;20999;77598;40473;4083;0;96
2005;5;MAI;09 Rogaland og øvrige;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0
2005;5;MAI;UOPPGITT;LAKS;2003;95034;344565,804;0;40165;0;0;546;0;0;0
2005;5;MAI;UOPPGITT;LAKS;2004;459985;677969,224;0;81450;0;0;5068;0;0;0
2005;5;MAI;UOPPGITT;LAKS;2005;1798741;246949,777;1019112;68955;0;0;3990;0;0;0
2005;6;JUNI;01 Finnmark;LAKS;2003;144996;515859,272;0;81843;184717;903999,483;1633;8705;0;9570
2005;6;JUNI;01 Finnmark;REGNBUEØRRET;2003;53006;182976,712;0;29385;0;0;101;0;0;0
2005;6;JUNI;01 Finnmark;LAKS;2004;5893280;11839021,57;0;1886988;326167;815856,75;37069;0;94836;26653
2005;6;JUNI;01 Finnmark;REGNBUEØRRET;2004;281696;552369,93;0;111186;0;0;368;0;0;0
2005;6;JUNI;01 Finnmark;LAKS;2005;5278628;688641,512;2329732;228295;0;0;213310;0;0;0
2005;6;JUNI;01 Finnmark;REGNBUEØRRET;2005;345060;65373,151;38200;29227;0;0;264;0;0;0
2005;6;JUNI;02 Troms;LAKS;2003;885767;2885508,881;0;369537;316006;1521371,5;1546;0;0;0
2005;6;JUNI;02 Troms;REGNBUEØRRET;2003;25764;115938;0;19342;0;0;260;0;0;0
2005;6;JUNI;02 Troms;LAKS;2004;12421185;24856275,64;0;5339783;134893;613429,375;63446;750;0;25019
2005;6;JUNI;02 Troms;REGNBUEØRRET;2004;190883;651916,455;0;156389;16750;58960;280;0;0;0
2005;6;JUNI;02 Troms;LAKS;2005;12922897;1968527,516;6591777;620415;0;0;276695;0;0;0
2005;6;JUNI;02 Troms;REGNBUEØRRET;2005;201437;95868,944;0;40880;0;0;331;0;0;0
2005;6;JUNI;03 Nordland;LAKS;2003;743552;2745565,894;0;763103;732715;3439271,625;7987;2301;0;9663
2005;6;JUNI;03 Nordland;REGNBUEØRRET;2003;563544;2411653,196;0;540660;99853;387633;2200;0;0;1569
2005;6;JUNI;03 Nordland;LAKS;2004;21058762;52309501,24;0;10020499;838517;3695732,838;33693;8295;0;25290
2005;6;JUNI;03 Nordland;REGNBUEØRRET;2004;2175561;2042947,613;0;666408;192376;459791,808;8140;0;0;265
2005;6;JUNI;03 Nordland;LAKS;2005;15610054;2641261,544;5643937;706549;0;0;230606;0;0;0
2005;6;JUNI;03 Nordland;REGNBUEØRRET;2005;653705;217364,078;196563;109723;0;0;5229;0;0;0
2005;6;JUNI;04 Trøndelag;LAKS;2002;0;0;0;180;5750;81328;53;0;0;368
2005;6;JUNI;04 Trøndelag;LAKS;2003;1363966;6834626,664;0;1172366;1299355;6436668,521;8008;5914;8064;4034
2005;6;JUNI;04 Trøndelag;LAKS;2004;22878714;48433570,12;0;9388743;637516;2980453,626;225627;3260;0;9179
2005;6;JUNI;04 Trøndelag;REGNBUEØRRET;2004;275616;695685,634;0;233500;66814;211718,472;543;70;0;372
2005;6;JUNI;04 Trøndelag;LAKS;2005;15989291;2596390,236;3234781;741554;0;0;391964;0;0;0
2005;6;JUNI;06 Møre og Romsdal;LAKS;2003;487340;1490471,483;0;281045;199285;1001326,75;13044;1045;0;1662
2005;6;JUNI;06 Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0
2005;6;JUNI;06 Møre og Romsdal;LAKS;2004;12932089;28896408,35;0;5927921;516131;1955025,673;87497;5809;0;11179
2005;6;JUNI;06 Møre og Romsdal;REGNBUEØRRET;2004;3069036;5838039,64;0;2226542;406894;1496101,442;5875;203;0;22456
2005;6;JUNI;06 Møre og Romsdal;LAKS;2005;14167966;2631842,787;3130845;858629;0;0;262256;0;0;0
2005;6;JUNI;06 Møre og Romsdal;REGNBUEØRRET;2005;1623687;452861,436;550000;214563;0;0;6978;0;0;0
2005;6;JUNI;07 Sogn og Fjordane;LAKS;2003;386457;1611525,281;0;359756;813081;3422389,562;6838;23899;0;63308
2005;6;JUNI;07 Sogn og Fjordane;REGNBUEØRRET;2003;10890;64020,56;0;0;48073;172118,21;518;392;0;4013
2005;6;JUNI;07 Sogn og Fjordane;LAKS;2004;11426181;23173727,88;0;4413635;326594;1434220,875;222417;41097;0;22481
2005;6;JUNI;07 Sogn og Fjordane;REGNBUEØRRET;2004;2565485;4008554,795;0;867260;0;0;18159;0;0;40672
2005;6;JUNI;07 Sogn og Fjordane;LAKS;2005;6503585;1213705,518;580443;473027;0;0;153545;0;0;0
2005;6;JUNI;07 Sogn og Fjordane;REGNBUEØRRET;2005;236335;20561,4;237730;7626;0;0;1395;0;0;0
2005;6;JUNI;08 Hordaland;LAKS;2002;0;0;0;250;898;16458,75;20;0;0;0
2005;6;JUNI;08 Hordaland;LAKS;2003;413398;1773156,479;0;377888;774186;3996221,75;13888;12895;0;-7797
2005;6;JUNI;08 Hordaland;REGNBUEØRRET;2003;3900;23983;0;13795;55851;241447,915;155;0;0;-112
2005;6;JUNI;08 Hordaland;LAKS;2004;18739078;42088808,33;0;8089880;680639;2742723,875;303487;12069;0;36560
2005;6;JUNI;08 Hordaland;REGNBUEØRRET;2004;4667295;9785971,73;0;2231578;177863;691889;37121;19650;0;0
2005;6;JUNI;08 Hordaland;LAKS;2005;12942207;3195755,143;555198;1164756;223537;776952;250857;1280;4000;0
2005;6;JUNI;08 Hordaland;REGNBUEØRRET;2005;1371138;475221,547;292402;158781;0;0;25352;0;0;0
2005;6;JUNI;09 Rogaland og øvrige;REGNBUEØRRET;2000;2348;14909,8;0;760;0;0;17;0;0;0
2005;6;JUNI;09 Rogaland og øvrige;REGNBUEØRRET;2002;790;4898;0;360;0;0;5;0;0;0
2005;6;JUNI;09 Rogaland og øvrige;LAKS;2003;797771;4019029,284;0;547188;939558;4472926,375;4408;30627;0;35601
2005;6;JUNI;09 Rogaland og øvrige;REGNBUEØRRET;2003;3177;17473,5;0;1700;0;0;4;0;0;0
2005;6;JUNI;09 Rogaland og øvrige;LAKS;2004;13000706;24286435,97;0;5064194;502017;1685913,375;135997;12022;0;8393
2005;6;JUNI;09 Rogaland og øvrige;REGNBUEØRRET;2004;9305;10689,5;0;3090;0;0;7;0;0;0
2005;6;JUNI;09 Rogaland og øvrige;LAKS;2005;4854842;1068472,553;85800;364516;0;0;130383;0;0;0
2005;6;JUNI;UOPPGITT;LAKS;2003;94911;396432,732;0;62774;0;0;123;0;0;0
2005;6;JUNI;UOPPGITT;LAKS;2004;11980;17970;0;3600;0;0;0;0;0;0
2005;6;JUNI;UOPPGITT;LAKS;2005;2423548;463577,974;651695;136830;0;0;26888;0;0;0
2005;7;JULI;01 Finnmark;LAKS;2003;144732;622356,221;0;120315;0;0;264;0;0;0
2005;7;JULI;01 Finnmark;REGNBUEØRRET;2003;52782;212922,588;0;40365;0;0;224;0;0;0
2005;7;JULI;01 Finnmark;LAKS;2004;5140131;12667822,53;0;3098500;592462;1684894;33438;0;0;10681
2005;7;JULI;01 Finnmark;REGNBUEØRRET;2004;279394;692987,056;0;180822;0;0;2302;0;0;0
2005;7;JULI;01 Finnmark;LAKS;2005;5425082;1230724,742;205377;542497;0;0;59086;0;0;0
2005;7;JULI;01 Finnmark;REGNBUEØRRET;2005;344522;141196,426;0;71052;0;0;538;0;0;0
2005;7;JULI;02 Troms;LAKS;2003;426708;1450437,673;0;406427;232297;1040090,625;1001;302;0;2029
2005;7;JULI;02 Troms;REGNBUEØRRET;2003;25344;139392;0;42500;0;0;420;0;0;0
2005;7;JULI;02 Troms;LAKS;2004;12416099;31073126,96;0;8508373;127376;529379;30959;0;0;0
2005;7;JULI;02 Troms;REGNBUEØRRET;2004;189944;774418,916;0;168609;0;0;436;0;0;0
2005;7;JULI;02 Troms;LAKS;2005;12639925;2843465,441;147808;1344799;0;0;207124;0;0;0
2005;7;JULI;02 Troms;REGNBUEØRRET;2005;201437;95868,944;0;40880;0;0;331;0;0;0
2005;7;JULI;03 Nordland;LAKS;2003;370638;1575466,026;0;558117;406324;1699496,625;3331;1149;0;7769
2005;7;JULI;03 Nordland;REGNBUEØRRET;2003;443150;2109284,012;0;302850;113428;459401;1999;0;0;4967
2005;7;JULI;03 Nordland;LAKS;2004;19685451;59382342,72;0;14325864;903295;3868920,178;55531;16096;0;3584
2005;7;JULI;03 Nordland;REGNBUEØRRET;2004;2106559;3057193,557;0;950326;0;0;3439;0;0;0
2005;7;JULI;03 Nordland;LAKS;2005;16512952;4229301,641;1805551;1624757;0;0;89113;0;0;0
2005;7;JULI;03 Nordland;REGNBUEØRRET;2005;844816;453161,736;7622;194897;0;0;14386;0;0;0
2005;7;JULI;04 Trøndelag;LAKS;2003;549188;2999568,009;0;541599;813759;4125997,73;2902;2596;0;-329
2005;7;JULI;04 Trøndelag;LAKS;2004;21579715;56401304,11;0;12971032;833489;4073218,654;77897;2209;0;2176
2005;7;JULI;04 Trøndelag;REGNBUEØRRET;2004;508591;1206451,676;0;310260;0;0;771;0;0;0
2005;7;JULI;04 Trøndelag;LAKS;2005;16480146;4302737,695;710915;1591168;0;0;210233;0;0;0
2005;7;JULI;06 Møre og Romsdal;LAKS;2003;172080;812560,686;0;168224;127390;569435,5;660;2020;0;5086
2005;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0
2005;7;JULI;06 Møre og Romsdal;LAKS;2004;13299968;34938715,51;0;8248431;662410;3247917,652;63302;1664;0;17260
2005;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2004;2703205;6236968,214;0;2439293;148940;524555,781;9811;127;0;513
2005;7;JULI;06 Møre og Romsdal;LAKS;2005;14165333;4032270,854;1115326;1524094;0;0;215296;0;0;0
2005;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2005;2115063;778043,116;595000;381658;0;0;3624;0;0;0
2005;7;JULI;07 Sogn og Fjordane;LAKS;2003;26926;98226,048;0;65330;390033;1593140,347;732;11944;0;53413
2005;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2003;10785;65834,3;0;6100;0;0;105;0;0;0
2005;7;JULI;07 Sogn og Fjordane;LAKS;2004;10367144;26168314,89;0;5930223;568137;2494184,519;93820;5916;0;14837
2005;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2004;2360098;4575501,06;0;1209972;103608;339994,16;36269;156;0;-1493
2005;7;JULI;07 Sogn og Fjordane;LAKS;2005;7034543;2285059,499;271814;941796;0;0;71858;0;0;0
2005;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2005;393800;47399,034;155000;22468;0;0;3735;0;0;0
2005;7;JULI;08 Hordaland;LAKS;2003;105785;458055,17;0;78330;198363;809900,375;2646;15668;0;18679
2005;7;JULI;08 Hordaland;REGNBUEØRRET;2003;3896;27272;0;4600;0;0;4;0;0;0
2005;7;JULI;08 Hordaland;LAKS;2004;17963532;43209385,55;0;10067882;1694128;8830808,959;336476;84677;0;26776
2005;7;JULI;08 Hordaland;REGNBUEØRRET;2004;4158299;10099818,48;0;2695281;354067;1374140;39307;7115;0;0
2005;7;JULI;08 Hordaland;LAKS;2005;11865389;4639764,791;397285;1833591;0;0;183491;0;4000;0
2005;7;JULI;08 Hordaland;REGNBUEØRRET;2005;2147317;952010,769;562673;324429;0;0;61456;0;0;0
2005;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2001;2337;14956,8;0;1250;0;0;11;0;0;0
2005;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2002;787;4958,1;0;550;0;0;3;0;0;0
2005;7;JULI;09 Rogaland og øvrige;LAKS;2003;6331;60614;0;62146;723778;3667823,25;9495;24700;0;16209
2005;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2003;7791;26959,3;0;2800;0;0;26;0;0;0
2005;7;JULI;09 Rogaland og øvrige;LAKS;2004;12716135;28564788,49;0;6776296;356373;1469137,5;84090;4414;0;19583
2005;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2004;4660;4473,6;0;1700;0;0;5;0;0;0
2005;7;JULI;09 Rogaland og øvrige;LAKS;2005;4899722;1823436,662;2538;717728;0;0;31866;0;0;2190
2005;7;JULI;UOPPGITT;LAKS;2003;0;0;0;18687;93326;350065,125;136;0;0;0
2005;7;JULI;UOPPGITT;LAKS;2004;11980;22762;0;4600;0;0;20;0;0;0
2005;7;JULI;UOPPGITT;LAKS;2005;2347831;772871,645;0;299045;0;0;71717;0;0;0
2005;8;AUGUST;01 Finnmark;LAKS;2003;144518;741653,456;0;138322;0;0;214;0;0;0
2005;8;AUGUST;01 Finnmark;REGNBUEØRRET;2003;52601;248066,316;0;47194;0;0;181;0;0;0
2005;8;AUGUST;01 Finnmark;LAKS;2004;5133220;15022345,9;0;3794496;240194;862500,875;22322;0;0;6349
2005;8;AUGUST;01 Finnmark;REGNBUEØRRET;2004;278426;780880,498;0;167710;0;0;968;0;0;0
2005;8;AUGUST;01 Finnmark;LAKS;2005;5358918;2024555,572;0;886475;0;0;66164;0;0;0
2005;8;AUGUST;01 Finnmark;REGNBUEØRRET;2005;343909;230014,192;0;86749;0;0;613;0;0;0
2005;8;AUGUST;02 Troms;LAKS;2003;1018357;4082074,25;0;1117786;116238;502998,75;950;146;0;6755
2005;8;AUGUST;02 Troms;REGNBUEØRRET;2003;0;0;0;0;23849;112215;240;0;0;0
2005;8;AUGUST;02 Troms;LAKS;2004;11543541;34318176,63;0;9599490;278813;1329417,125;26157;1852;0;1884
2005;8;AUGUST;02 Troms;REGNBUEØRRET;2004;137573;591006,511;0;107875;52160;250368;714;0;0;0
2005;8;AUGUST;02 Troms;LAKS;2005;13862016;5090992,856;79000;2296130;0;0;268893;0;0;0
2005;8;AUGUST;02 Troms;REGNBUEØRRET;2005;181218;124110,406;0;41695;0;0;275;0;0;0
2005;8;AUGUST;03 Nordland;LAKS;2003;165261;800193,06;0;244916;235783;1207530,125;1692;1576;0;3792
2005;8;AUGUST;03 Nordland;REGNBUEØRRET;2003;328092;1655073,355;0;177785;109790;499002;1819;0;0;3449
2005;8;AUGUST;03 Nordland;LAKS;2004;18418430;68068100,74;0;16617446;1658282;8036834,023;31696;8102;0;16864
2005;8;AUGUST;03 Nordland;REGNBUEØRRET;2004;1961258;3676371,647;0;1033319;0;0;2020;0;0;3750
2005;8;AUGUST;03 Nordland;LAKS;2005;18087991;7170012,473;929430;2655315;0;0;67689;0;0;4355
2005;8;AUGUST;03 Nordland;REGNBUEØRRET;2005;1379877;625444,057;703259;250957;0;0;20167;0;0;0
2005;8;AUGUST;04 Trøndelag;LAKS;2003;147225;1013366,192;0;347082;392874;2154681;1650;2071;0;-2816
2005;8;AUGUST;04 Trøndelag;LAKS;2004;19219312;59387059,49;0;14832285;1655142;7916549,49;41325;2478;0;80122
2005;8;AUGUST;04 Trøndelag;REGNBUEØRRET;2004;380841;956548,675;0;260584;120615;421528,152;1908;155;0;0
2005;8;AUGUST;04 Trøndelag;LAKS;2005;17065212;6770769,382;1944676;2515001;0;0;144443;0;0;0
2005;8;AUGUST;06 Møre og Romsdal;LAKS;2003;27823;183272,305;0;34859;132369;673776,869;472;2087;0;0
2005;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0
2005;8;AUGUST;06 Møre og Romsdal;LAKS;2004;12460203;38566630,23;0;9031967;724000;3537773,561;40477;1240;0;-3085
2005;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2004;2368017;6007023,627;0;2260043;443219;1657823,623;11725;429;0;47326
2005;8;AUGUST;06 Møre og Romsdal;LAKS;2005;15026294;6957040,852;101688;2605636;0;0;168789;0;0;0
2005;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2005;3538349;1331600,597;1360701;592258;260000;39000;17815;0;0;0
2005;8;AUGUST;07 Sogn og Fjordane;LAKS;2001;417450;1370251,846;0;277728;64142;260448,75;1184;385;0;0
2005;8;AUGUST;07 Sogn og Fjordane;LAKS;2003;183952;624307,85;0;146798;32394;140844,375;334;453;0;0
2005;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2003;34542;155439;0;0;31560;127445,745;881;179;0;0
2005;8;AUGUST;07 Sogn og Fjordane;LAKS;2004;9050974;25174566,06;0;5830951;986683;4554286,706;41477;2743;0;13941
2005;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2004;2248898;5063723,02;0;1399033;153613;580062,768;5348;0;0;1859
2005;8;AUGUST;07 Sogn og Fjordane;LAKS;2005;7224231;3595815,63;139000;1330877;0;0;67353;0;0;0
2005;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2005;1611252;287586,398;1101640;122093;0;0;8731;0;0;0
2005;8;AUGUST;08 Hordaland;LAKS;2003;2717;28528,5;0;0;93283;344383;80;3522;0;9283
2005;8;AUGUST;08 Hordaland;REGNBUEØRRET;2003;3869;29017,5;0;5340;0;0;27;0;0;0
2005;8;AUGUST;08 Hordaland;LAKS;2004;14885515;43666216,78;0;10404026;1673185;7907741,5;114285;28778;0;41773
2005;8;AUGUST;08 Hordaland;REGNBUEØRRET;2004;3324913;8865330,054;0;2334321;549829;2206117;15833;5651;0;0
2005;8;AUGUST;08 Hordaland;LAKS;2005;13319877;8576951,857;194575;3330755;0;0;173677;0;1500;0
2005;8;AUGUST;08 Hordaland;REGNBUEØRRET;2005;2959663;1698992,646;735210;701537;0;0;25969;0;0;0
2005;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2001;2327;15125,5;0;1400;0;0;10;0;0;0
2005;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2002;782;5043,9;0;600;0;0;5;0;0;0
2005;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2003;3146;19190,6;0;1700;0;0;9;0;0;0
2005;8;AUGUST;09 Rogaland og øvrige;LAKS;2004;12404931;32150174,17;0;8218476;644015;2709299,375;69207;11423;0;-1497
2005;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2004;9278;15301;0;3700;0;0;18;0;0;0
2005;8;AUGUST;09 Rogaland og øvrige;LAKS;2005;6032488;2429615,678;2404374;856055;0;0;103236;0;0;0
2005;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2005;1591;19,092;1600;150;0;0;9;0;0;0
2005;8;AUGUST;UOPPGITT;LAKS;2005;2375380;1227553,552;100974;498464;0;0;46425;0;0;0
2005;9;SEPTEMBER;01 Finnmark;LAKS;2003;16812;78444,792;0;47162;117777;625701,003;185;0;0;0
2005;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2003;0;0;0;0;47225;194030,581;25;0;0;0
2005;9;SEPTEMBER;01 Finnmark;LAKS;2004;4518076;15936799,76;0;3125919;345634;1284792;29248;0;0;27408
2005;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2004;231329;849707,046;0;130732;0;0;47097;0;0;0
2005;9;SEPTEMBER;01 Finnmark;LAKS;2005;5320238;3191724,326;0;1117043;0;0;38680;0;0;0
2005;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2005;657524;335008,607;352587;106375;0;0;38972;0;0;0
2005;9;SEPTEMBER;02 Troms;LAKS;2003;93902;441414,945;0;115819;178938;739234,25;132;190;0;0
2005;9;SEPTEMBER;02 Troms;LAKS;2004;11498974;40507891,96;0;8684059;561689;2710382,625;32753;477;0;4206
2005;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2004;0;0;0;18213;130340;560534,925;557;85;0;0
2005;9;SEPTEMBER;02 Troms;LAKS;2005;14393617;7849564,954;396989;3002688;0;0;123290;0;0;0
2005;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2005;308210;171128,797;106500;83248;0;0;226;0;0;0
2005;9;SEPTEMBER;03 Nordland;LAKS;2003;0;0;0;0;156427;1000995;0;0;0;0
2005;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2003;112519;619443,649;0;85539;219197;1020846;1360;0;0;0
2005;9;SEPTEMBER;03 Nordland;LAKS;2004;16154578;65547854,06;0;14342258;2353605;12352304,11;30136;11317;0;45584
2005;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2004;1958573;4721272,862;0;1145995;0;0;2683;0;0;0
2005;9;SEPTEMBER;03 Nordland;LAKS;2005;22984553;12345427,39;4738305;4048337;0;0;212204;0;0;2310
2005;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2005;1812016;1024850,584;358964;348741;0;0;15603;0;0;0
2005;9;SEPTEMBER;04 Trøndelag;LAKS;2003;6496;80519,935;0;1608;133981;788701,5;535;811;0;5078
2005;9;SEPTEMBER;04 Trøndelag;LAKS;2004;17151516;60508648,06;0;14465403;1764092;9333209,752;37188;5367;0;38291
2005;9;SEPTEMBER;04 Trøndelag;REGNBUEØRRET;2004;344109;1069030,025;0;225433;0;0;365;0;0;0
2005;9;SEPTEMBER;04 Trøndelag;LAKS;2005;25209373;11983037,64;7030259;4140854;0;0;130323;0;0;0
2005;9;SEPTEMBER;04 Trøndelag;REGNBUEØRRET;2005;335534;30708,69;339500;11700;0;0;3966;0;0;0
2005;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2003;2986;35264,66;0;0;10984;64915;31;117;0;4668
2005;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2003;0;0;0;0;0;0;0;0;0;0
2005;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2004;9758899;33962871,62;0;7378215;1063583;5550343,598;76255;2202;0;7862
2005;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2004;1955156;5713652,794;0;1850168;485416;1924268,011;8985;65;0;17814
2005;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2005;16365771;10426937,63;1685816;3520773;0;0;146244;0;0;0
2005;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2005;4367629;2039351,155;844344;871904;0;0;15254;0;0;0
2005;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2001;357491;1190372,328;0;243767;80610;313777,125;1777;551;0;0
2005;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2004;8361013;27310855,54;0;6268802;708804;3517994,405;30289;12014;0;8316
2005;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2004;1449811;3970669,198;0;930575;313490;1093424,429;7320;1132;0;6131
2005;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2005;8402533;5743610,584;735062;2007404;0;0;278586;0;0;0
2005;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2005;3163343;1265983,685;1282860;402847;0;0;10139;0;0;0
2005;9;SEPTEMBER;08 Hordaland;LAKS;2003;0;0;0;0;2697;28318;20;0;0;0
2005;9;SEPTEMBER;08 Hordaland;REGNBUEØRRET;2003;3820;32852;0;7100;0;0;49;0;0;0
2005;9;SEPTEMBER;08 Hordaland;LAKS;2004;12065930;40175298,12;0;8809919;2447899;9218369,375;112170;40498;0;13221
2005;9;SEPTEMBER;08 Hordaland;REGNBUEØRRET;2004;1905696;5761268,513;0;1375154;573260;2282802,4;12510;9750;0;0
